ob,R1,D1,R2,D2,R3,D3,R4,D4,R5,D5,R6,D6,R7,Label
MOVE PLACE_2_0 PLACE_2_1,0.05,0.33,0.33,0.31,0.37,0.28,4.0,9.0,0.21,0.38,0.25,0.5,0.5,N
MOVE PLACE_2_1 PLACE_2_2,0.13,0.35,0.29,0.5,0.26,0.33,4.0,9.0,0.39,0.38,0.45,0.5,0.5,N
MOVE PLACE_2_2 PLACE_2_3,0.27,0.3,0.36,0.27,0.22,0.34,4.0,9.0,0.55,0.31,0.58,0.39,0.5,N
MOVE PLACE_2_3 PLACE_1_3,0.25,0.29,0.4,0.35,0.23,0.38,4.0,9.0,0.5,0.25,0.54,0.33,0.5,N
PICKUP PLACE_0_0 KEY_1,0.5,0.75,0.62,0.79,0.67,0.36,3.0,7.0,0.0,0.08,0.0,0.21,0.5,N
PICKUP PLACE_0_0 KEY_0,0.46,0.86,0.54,0.82,0.58,0.27,4.0,8.0,0.0,0.21,0.0,0.31,0.5,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.38,0.78,0.44,0.68,0.56,0.32,5.0,8.0,0.0,0.14,0.0,0.31,0.5,N
MOVE PLACE_0_0 PLACE_1_0,0.4,0.64,0.44,0.61,0.56,0.3,5.0,9.0,0.0,0.25,0.0,0.33,1.0,Y
MOVE PLACE_1_0 PLACE_2_0,0.22,0.33,0.35,0.42,0.4,0.26,5.0,10.0,0.08,0.44,0.21,0.5,0.5,N
MOVE PLACE_2_0 PLACE_2_1,0.05,0.31,0.28,0.26,0.34,0.26,5.0,10.0,0.25,0.39,0.33,0.5,0.5,N
MOVE PLACE_2_1 PLACE_2_2,0.12,0.32,0.25,0.42,0.24,0.31,5.0,10.0,0.45,0.44,0.55,0.55,0.5,N
MOVE PLACE_2_2 PLACE_2_3,0.31,0.28,0.4,0.22,0.21,0.31,5.0,10.0,0.54,0.39,0.54,0.45,0.5,N
MOVE PLACE_2_3 PLACE_3_3,0.18,0.14,0.25,0.2,0.18,0.27,5.0,12.0,0.64,0.59,0.63,0.58,0.5,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.33,0.13,0.37,0.17,0.17,0.25,5.0,13.0,0.67,0.54,0.69,0.58,0.5,N
MOVE PLACE_3_3 PLACE_2_3,0.26,0.14,0.33,0.17,0.17,0.25,5.0,13.0,0.67,0.54,0.69,0.58,0.5,N
MOVE PLACE_2_3 PLACE_1_3,0.34,0.14,0.42,0.24,0.17,0.29,5.0,13.0,0.62,0.5,0.68,0.54,0.5,N
PICKUP PLACE_0_0 KEY_0,0.5,0.33,0.64,0.31,0.67,0.36,3.0,7.0,0.0,0.08,0.0,0.21,0.5,N
MOVE PLACE_0_0 PLACE_1_0,0.5,0.58,0.64,0.66,0.73,0.29,3.0,8.0,0.0,0.07,0.0,0.19,1.0,Y
MOVE PLACE_1_0 PLACE_2_0,0.29,0.36,0.5,0.45,0.5,0.36,3.0,8.0,0.0,0.14,0.0,0.25,0.5,N
MOVE PLACE_2_0 PLACE_2_1,0.06,0.36,0.43,0.54,0.4,0.37,3.0,8.0,0.17,0.29,0.29,0.44,0.5,N
MOVE PLACE_2_1 PLACE_2_2,0.0,0.36,0.29,0.57,0.34,0.37,3.0,8.0,0.38,0.29,0.44,0.44,0.5,N
MOVE PLACE_2_2 PLACE_2_3,0.0,0.22,0.25,0.31,0.29,0.37,3.0,8.0,0.4,0.07,0.45,0.25,0.5,N
MOVE PLACE_2_3 PLACE_1_3,0.14,0.33,0.3,0.4,0.23,0.46,3.0,8.0,0.46,0.14,0.5,0.25,0.5,N
PICKUP PLACE_0_0 KEY_1,0.5,0.75,0.62,0.79,0.67,0.36,3.0,7.0,0.0,0.08,0.0,0.21,0.5,N
PICKUP PLACE_0_0 KEY_0,0.46,0.86,0.54,0.82,0.58,0.27,4.0,8.0,0.0,0.21,0.0,0.31,0.5,N
MOVE PLACE_0_0 PLACE_1_0,0.43,0.69,0.54,0.7,0.62,0.33,4.0,8.0,0.0,0.14,0.0,0.25,1.0,Y
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.5,0.36,0.44,0.28,0.6,0.37,4.0,8.0,0.0,0.21,0.0,0.38,1.0,Y
MOVE PLACE_1_0 PLACE_2_0,0.25,0.48,0.35,0.52,0.4,0.19,4.0,10.0,0.0,0.33,0.14,0.45,0.5,N
MOVE PLACE_2_0 PLACE_3_0,0.09,0.5,0.25,0.47,0.34,0.16,4.0,12.0,0.38,0.5,0.33,0.54,0.5,N
MOVE PLACE_3_0 PLACE_3_1,0.0,0.58,0.23,0.58,0.29,0.22,4.0,13.0,0.5,0.46,0.5,0.5,0.5,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.0,0.35,0.2,0.31,0.27,0.25,4.0,13.0,0.5,0.5,0.58,0.58,0.5,N
MOVE PLACE_3_1 PLACE_3_2,0.38,0.13,0.28,0.16,0.24,0.25,4.0,13.0,0.54,0.54,0.61,0.62,0.5,N
MOVE PLACE_3_2 PLACE_3_3,0.33,0.13,0.31,0.16,0.13,0.25,4.0,13.0,0.6,0.58,0.66,0.62,0.5,N
MOVE PLACE_3_3 PLACE_2_3,0.22,0.25,0.27,0.16,0.13,0.25,4.0,13.0,0.6,0.46,0.66,0.54,0.5,N
MOVE PLACE_2_3 PLACE_1_3,0.11,0.24,0.15,0.22,0.22,0.33,4.0,13.0,0.63,0.5,0.69,0.54,0.5,N
PICKUP PLACE_0_0 KEY_1,0.5,0.75,0.62,0.79,0.67,0.36,3.0,7.0,0.0,0.08,0.0,0.21,0.5,N
MOVE PLACE_0_0 PLACE_1_0,0.5,0.71,0.64,0.7,0.71,0.36,3.0,7.0,0.0,0.08,0.0,0.14,1.0,Y
MOVE PLACE_1_0 PLACE_2_0,0.18,0.4,0.5,0.57,0.5,0.31,3.0,8.0,0.0,0.21,0.0,0.25,0.5,N
MOVE PLACE_2_0 PLACE_2_1,0.11,0.36,0.38,0.36,0.4,0.31,3.0,8.0,0.17,0.29,0.21,0.44,0.5,N
MOVE PLACE_2_1 PLACE_2_2,0.18,0.38,0.33,0.57,0.29,0.36,3.0,8.0,0.31,0.29,0.39,0.44,0.5,N
MOVE PLACE_2_2 PLACE_2_3,0.32,0.33,0.45,0.31,0.24,0.37,3.0,8.0,0.45,0.21,0.45,0.31,0.5,N
MOVE PLACE_2_3 PLACE_3_3,0.2,0.17,0.3,0.27,0.21,0.31,3.0,10.0,0.58,0.5,0.58,0.5,0.5,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.35,0.15,0.43,0.22,0.19,0.29,3.0,11.0,0.62,0.45,0.64,0.5,0.5,N
MOVE PLACE_3_3 PLACE_2_3,0.21,0.17,0.29,0.22,0.19,0.29,3.0,11.0,0.62,0.45,0.64,0.5,0.5,N
MOVE PLACE_2_3 PLACE_1_3,0.17,0.15,0.24,0.3,0.22,0.33,3.0,11.0,0.57,0.4,0.6,0.45,0.5,N
PICKUP PLACE_0_0 KEY_1,0.5,0.75,0.62,0.79,0.67,0.36,3.0,7.0,0.0,0.08,0.0,0.21,0.5,N
MOVE PLACE_0_0 PLACE_1_0,0.5,0.71,0.64,0.7,0.71,0.36,3.0,7.0,0.0,0.08,0.0,0.14,1.0,Y
MOVE PLACE_1_0 PLACE_2_0,0.18,0.4,0.5,0.57,0.5,0.31,3.0,8.0,0.0,0.21,0.0,0.25,0.5,N
MOVE PLACE_2_0 PLACE_2_1,0.11,0.36,0.38,0.36,0.4,0.31,3.0,8.0,0.17,0.29,0.21,0.44,0.5,N
MOVE PLACE_2_1 PLACE_2_2,0.18,0.38,0.33,0.57,0.29,0.36,3.0,8.0,0.31,0.29,0.39,0.44,0.5,N
MOVE PLACE_2_2 PLACE_2_3,0.32,0.33,0.45,0.31,0.24,0.37,3.0,8.0,0.45,0.21,0.45,0.31,0.5,N
MOVE PLACE_2_3 PLACE_1_3,0.27,0.27,0.29,0.4,0.27,0.42,3.0,8.0,0.45,0.14,0.5,0.25,0.5,N
PICKUP PLACE_0_0 KEY_0,0.5,0.33,0.64,0.31,0.67,0.36,3.0,7.0,0.0,0.08,0.0,0.21,0.5,N
PICKUP PLACE_0_0 KEY_1,0.46,0.86,0.54,0.82,0.58,0.27,4.0,8.0,0.0,0.21,0.0,0.31,0.5,N
MOVE PLACE_0_0 PLACE_1_0,0.43,0.69,0.54,0.7,0.62,0.33,4.0,8.0,0.0,0.14,0.0,0.25,1.0,Y
MOVE PLACE_1_0 PLACE_2_0,0.14,0.36,0.43,0.5,0.45,0.28,4.0,9.0,0.0,0.38,0.08,0.44,0.5,N
MOVE PLACE_2_0 PLACE_2_1,0.05,0.33,0.33,0.31,0.37,0.28,4.0,9.0,0.21,0.38,0.25,0.5,0.5,N
MOVE PLACE_2_1 PLACE_2_2,0.13,0.35,0.29,0.5,0.26,0.33,4.0,9.0,0.39,0.38,0.45,0.5,0.5,N
MOVE PLACE_2_2 PLACE_1_2,0.15,0.25,0.22,0.39,0.29,0.38,4.0,9.0,0.4,0.38,0.45,0.39,0.5,N
MOVE PLACE_1_2 PLACE_1_3,0.2,0.25,0.26,0.35,0.23,0.38,4.0,9.0,0.5,0.25,0.54,0.33,0.5,N
PICKUP PLACE_0_0 KEY_0,0.5,0.33,0.64,0.31,0.67,0.36,3.0,7.0,0.0,0.08,0.0,0.21,0.5,N
PICKUP PLACE_0_0 KEY_1,0.46,0.86,0.54,0.82,0.58,0.27,4.0,8.0,0.0,0.21,0.0,0.31,0.5,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.38,0.78,0.44,0.68,0.56,0.32,5.0,8.0,0.0,0.14,0.0,0.31,0.5,N
MOVE PLACE_0_0 PLACE_1_0,0.4,0.64,0.44,0.61,0.56,0.3,5.0,9.0,0.0,0.25,0.0,0.33,1.0,Y
MOVE PLACE_1_0 PLACE_2_0,0.22,0.33,0.35,0.42,0.4,0.26,5.0,10.0,0.08,0.44,0.21,0.5,0.5,N
MOVE PLACE_2_0 PLACE_2_1,0.05,0.31,0.28,0.26,0.34,0.26,5.0,10.0,0.25,0.39,0.33,0.5,0.5,N
MOVE PLACE_2_1 PLACE_2_2,0.12,0.32,0.25,0.42,0.24,0.31,5.0,10.0,0.45,0.44,0.55,0.55,0.5,N
MOVE PLACE_2_2 PLACE_2_3,0.31,0.28,0.4,0.22,0.21,0.31,5.0,10.0,0.54,0.39,0.54,0.45,0.5,N
MOVE PLACE_2_3 PLACE_3_3,0.18,0.14,0.25,0.2,0.18,0.27,5.0,12.0,0.64,0.59,0.63,0.58,0.5,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.33,0.13,0.37,0.17,0.17,0.25,5.0,13.0,0.67,0.54,0.69,0.58,0.5,N
MOVE PLACE_3_3 PLACE_2_3,0.26,0.14,0.33,0.17,0.17,0.25,5.0,13.0,0.67,0.54,0.69,0.58,0.5,N
MOVE PLACE_2_3 PLACE_1_3,0.34,0.14,0.42,0.24,0.17,0.29,5.0,13.0,0.62,0.5,0.68,0.54,0.5,N
